timestamp,item_id,store_id,demand,price
2018-06-01,item_001,store_004,277.61825600000003,106.1101399
2018-07-01,item_001,store_004,279.39748230000004,106.1101399
2018-08-01,item_001,store_004,283.188987,106.1101399
2018-09-01,item_001,store_004,287.97683939999996,106.1101399
2018-10-01,item_001,store_004,237.08591780000003,122.053055
2018-11-01,item_001,store_004,239.5247424,122.053055
2018-12-01,item_001,store_004,240.10010930000004,122.053055
2019-01-01,item_001,store_004,238.6578494,122.053055
2019-02-01,item_001,store_004,420.2716985,82.97735656
2019-03-01,item_001,store_004,350.8235979,92.56446737
2019-04-01,item_001,store_004,345.2989229,92.56446737
2019-05-01,item_001,store_004,314.55109369999997,97.79892302
2019-06-01,item_001,store_004,313.7489231,97.79892302
2019-07-01,item_001,store_004,315.75970710000007,97.79892302
2019-08-01,item_001,store_004,320.0446577,97.79892302
2019-09-01,item_001,store_004,325.4556259,97.79892302
2017-10-01,item_001,store_005,305.824943,103.0
2017-11-01,item_001,store_005,276.9429397,110.7954801
2017-12-01,item_001,store_005,277.6081895,110.7954801
2018-01-01,item_001,store_005,275.94062189999994,110.7954801
2018-02-01,item_001,store_005,272.3870602,110.7954801
2018-03-01,item_001,store_005,267.89967839999997,110.7954801
2018-04-01,item_001,store_005,281.3366764,106.1101399
2018-05-01,item_001,store_005,278.32805030000003,106.1101399
2018-06-01,item_001,store_005,277.61825600000003,106.1101399
2018-07-01,item_001,store_005,279.39748230000004,106.1101399
2018-08-01,item_001,store_005,283.188987,106.1101399
2018-09-01,item_001,store_005,287.97683939999996,106.1101399
2018-10-01,item_001,store_005,237.08591780000003,122.053055
2018-11-01,item_001,store_005,239.5247424,122.053055
2018-12-01,item_001,store_005,240.10010930000004,122.053055
2019-01-01,item_001,store_005,238.6578494,122.053055
2019-02-01,item_001,store_005,420.2716985,82.97735656
2019-03-01,item_001,store_005,350.8235979,92.56446737
2019-04-01,item_001,store_005,345.2989229,92.56446737
2019-05-01,item_001,store_005,314.55109369999997,97.79892302
2019-06-01,item_001,store_005,313.7489231,97.79892302
2019-07-01,item_001,store_005,315.75970710000007,97.79892302
2019-08-01,item_001,store_005,320.0446577,97.79892302
2019-09-01,item_001,store_005,325.4556259,97.79892302
2017-10-01,item_002,store_001,273.8428722,102.0
2017-11-01,item_002,store_001,296.1164906,102.0
2017-12-01,item_002,store_001,319.43069219999995,102.0
2018-01-01,item_002,store_001,337.5384556,102.0
2018-02-01,item_002,store_001,428.2390003,88.41276632
2018-03-01,item_002,store_001,394.6586547,92.60761993
2018-04-01,item_002,store_001,377.0136268,92.60761993
2018-05-01,item_002,store_001,351.2669637,92.60761993
2018-06-01,item_002,store_001,323.4369028,92.77562721
2018-07-01,item_002,store_001,302.56249239999994,92.77562721
2018-08-01,item_002,store_001,293.28328239999996,92.77562721
2018-09-01,item_002,store_001,270.9524208,98.87031138
2018-10-01,item_002,store_001,273.5064842,102.0836167
2018-11-01,item_002,store_001,295.7527417,102.0836167
2018-12-01,item_002,store_001,319.0383043,102.0836167
2019-01-01,item_002,store_001,337.12382410000004,102.0836167
2019-02-01,item_002,store_001,345.1633008,102.0836167
2019-03-01,item_002,store_001,341.002563,102.0836167
2019-04-01,item_002,store_001,325.75647710000004,102.0836167
2019-05-01,item_002,store_001,303.5102196,102.0836167
2019-06-01,item_002,store_001,280.224657,102.0836167
2019-07-01,item_002,store_001,262.1391372,102.0836167
2019-08-01,item_002,store_001,197.3399318,120.8227701
2019-09-01,item_002,store_001,200.5712613,120.8227701
2017-10-01,item_002,store_002,273.8428722,102.0
2017-11-01,item_002,store_002,296.1164906,102.0
2017-12-01,item_002,store_002,319.43069219999995,102.0
2018-01-01,item_002,store_002,337.5384556,102.0
2018-02-01,item_002,store_002,428.2390003,88.41276632
2018-03-01,item_002,store_002,394.6586547,92.60761993
2018-04-01,item_002,store_002,377.0136268,92.60761993
2018-05-01,item_002,store_002,351.2669637,92.60761993
2018-06-01,item_002,store_002,323.4369028,92.77562721
2018-07-01,item_002,store_002,302.56249239999994,92.77562721
2018-08-01,item_002,store_002,293.28328239999996,92.77562721
2018-09-01,item_002,store_002,270.9524208,98.87031138
2018-10-01,item_002,store_002,273.5064842,102.0836167
2018-11-01,item_002,store_002,295.7527417,102.0836167
2018-12-01,item_002,store_002,319.0383043,102.0836167
2019-01-01,item_002,store_002,337.12382410000004,102.0836167
2019-02-01,item_002,store_002,345.1633008,102.0836167
2019-03-01,item_002,store_002,341.002563,102.0836167
2019-04-01,item_002,store_002,325.75647710000004,102.0836167
2019-05-01,item_002,store_002,303.5102196,102.0836167
2019-06-01,item_002,store_002,280.224657,102.0836167
2019-07-01,item_002,store_002,262.1391372,102.0836167
2019-08-01,item_002,store_002,197.3399318,120.8227701
2019-09-01,item_002,store_002,200.5712613,120.8227701
2017-10-01,item_002,store_003,273.8428722,102.0
2017-11-01,item_002,store_003,296.1164906,102.0
2017-12-01,item_002,store_003,319.43069219999995,102.0
2018-01-01,item_002,store_003,337.5384556,102.0
2018-02-01,item_002,store_003,428.2390003,88.41276632
2018-03-01,item_002,store_003,394.6586547,92.60761993
2018-04-01,item_002,store_003,377.0136268,92.60761993
2018-05-01,item_002,store_003,351.2669637,92.60761993
2018-06-01,item_002,store_003,323.4369028,92.77562721
2018-07-01,item_002,store_003,302.56249239999994,92.77562721
2018-08-01,item_002,store_003,293.28328239999996,92.77562721
2018-09-01,item_002,store_003,270.9524208,98.87031138
2018-10-01,item_002,store_003,273.5064842,102.0836167
2018-11-01,item_002,store_003,295.7527417,102.0836167
2018-12-01,item_002,store_003,319.0383043,102.0836167
2019-01-01,item_002,store_003,337.12382410000004,102.0836167
2019-02-01,item_002,store_003,345.1633008,102.0836167
2019-03-01,item_002,store_003,341.002563,102.0836167
2019-04-01,item_002,store_003,325.75647710000004,102.0836167
2019-05-01,item_002,store_003,303.5102196,102.0836167
2019-06-01,item_002,store_003,280.224657,102.0836167
2019-07-01,item_002,store_003,262.1391372,102.0836167
2019-08-01,item_002,store_003,197.3399318,120.8227701
2019-09-01,item_002,store_003,200.5712613,120.8227701
2017-10-01,item_002,store_004,273.8428722,102.0
2017-11-01,item_002,store_004,296.1164906,102.0
2017-12-01,item_002,store_004,319.43069219999995,102.0
2018-01-01,item_002,store_004,337.5384556,102.0
2018-02-01,item_002,store_004,428.2390003,88.41276632
2018-03-01,item_002,store_004,394.6586547,92.60761993
2018-04-01,item_002,store_004,377.0136268,92.60761993
2018-05-01,item_002,store_004,351.2669637,92.60761993
2018-06-01,item_002,store_004,323.4369028,92.77562721
2018-07-01,item_002,store_004,302.56249239999994,92.77562721
2018-08-01,item_002,store_004,293.28328239999996,92.77562721
2018-09-01,item_002,store_004,270.9524208,98.87031138
2018-10-01,item_002,store_004,273.5064842,102.0836167
2018-11-01,item_002,store_004,295.7527417,102.0836167
2018-12-01,item_002,store_004,319.0383043,102.0836167
2019-01-01,item_002,store_004,337.12382410000004,102.0836167
2019-02-01,item_002,store_004,345.1633008,102.0836167
2019-03-01,item_002,store_004,341.002563,102.0836167
2019-04-01,item_002,store_004,325.75647710000004,102.0836167
2019-05-01,item_002,store_004,303.5102196,102.0836167
2019-06-01,item_002,store_004,280.224657,102.0836167
2019-07-01,item_002,store_004,262.1391372,102.0836167
2019-08-01,item_002,store_004,197.3399318,120.8227701
2019-09-01,item_002,store_004,200.5712613,120.8227701
2017-10-01,item_002,store_005,273.8428722,102.0
2017-11-01,item_002,store_005,296.1164906,102.0
2017-12-01,item_002,store_005,319.43069219999995,102.0
2018-01-01,item_002,store_005,337.5384556,102.0
2018-02-01,item_002,store_005,428.2390003,88.41276632
2018-03-01,item_002,store_005,394.6586547,92.60761993
2018-04-01,item_002,store_005,377.0136268,92.60761993
2018-05-01,item_002,store_005,351.2669637,92.60761993
2018-06-01,item_002,store_005,323.4369028,92.77562721
2018-07-01,item_002,store_005,302.56249239999994,92.77562721
2018-08-01,item_002,store_005,293.28328239999996,92.77562721
2018-09-01,item_002,store_005,270.9524208,98.87031138
2018-10-01,item_002,store_005,273.5064842,102.0836167
2018-11-01,item_002,store_005,295.7527417,102.0836167
2018-12-01,item_002,store_005,319.0383043,102.0836167
2019-01-01,item_002,store_005,337.12382410000004,102.0836167
2019-02-01,item_002,store_005,345.1633008,102.0836167
2019-03-01,item_002,store_005,341.002563,102.0836167
2019-04-01,item_002,store_005,325.75647710000004,102.0836167
2019-05-01,item_002,store_005,303.5102196,102.0836167
2019-06-01,item_002,store_005,280.224657,102.0836167
2019-07-01,item_002,store_005,262.1391372,102.0836167
2019-08-01,item_002,store_005,197.3399318,120.8227701
2019-09-01,item_002,store_005,200.5712613,120.8227701
2017-10-01,item_003,store_001,322.9192836,100.1583609
2017-11-01,item_003,store_001,319.7318514,100.1583609
2017-12-01,item_003,store_001,329.6236274,97.61655284
2018-01-01,item_003,store_001,328.2991931,97.61655284
2018-02-01,item_003,store_001,328.68247610000003,97.61655284
2018-03-01,item_003,store_001,286.3274469,107.4513863
2018-04-01,item_003,store_001,286.6756456,108.0258237
2018-05-01,item_003,store_001,289.52128839999995,108.0258237
2018-06-01,item_003,store_001,291.8210671,108.0258237
2018-07-01,item_003,store_001,292.9587578,108.0258237
2018-08-01,item_003,store_001,292.6295173,108.0258237
2018-09-01,item_003,store_001,290.9215652,108.0258237
2018-10-01,item_003,store_001,288.292546,108.0258237
2018-11-01,item_003,store_001,285.44690319999995,108.0258237
2018-12-01,item_003,store_001,283.1471245,108.0258237
2019-01-01,item_003,store_001,282.0094338,108.0258237
2019-02-01,item_003,store_001,282.33867430000004,108.0258237
2019-03-01,item_003,store_001,284.0466264,108.0258237
2019-04-01,item_003,store_001,286.6756456,108.0258237
2019-05-01,item_003,store_001,275.0131399,111.7924031
2019-06-01,item_003,store_001,277.1976748,111.7924031
2019-07-01,item_003,store_001,409.9871341,86.34126845
2019-08-01,item_003,store_001,328.768257,99.9569711
2019-09-01,item_003,store_001,326.8493787,99.9569711
2017-10-01,item_003,store_002,322.9192836,100.1583609
2017-11-01,item_003,store_002,319.7318514,100.1583609
2017-12-01,item_003,store_002,329.6236274,97.61655284
2018-01-01,item_003,store_002,328.2991931,97.61655284
2018-02-01,item_003,store_002,328.68247610000003,97.61655284
2018-03-01,item_003,store_002,286.3274469,107.4513863
2018-04-01,item_003,store_002,286.6756456,108.0258237
2018-05-01,item_003,store_002,289.52128839999995,108.0258237
2018-06-01,item_003,store_002,291.8210671,108.0258237
2018-07-01,item_003,store_002,292.9587578,108.0258237
2018-08-01,item_003,store_002,292.6295173,108.0258237
2018-09-01,item_003,store_002,290.9215652,108.0258237
2018-10-01,item_003,store_002,288.292546,108.0258237
2018-11-01,item_003,store_002,285.44690319999995,108.0258237
2018-12-01,item_003,store_002,283.1471245,108.0258237
2019-01-01,item_003,store_002,282.0094338,108.0258237
2019-02-01,item_003,store_002,282.33867430000004,108.0258237
2019-03-01,item_003,store_002,284.0466264,108.0258237
2019-04-01,item_003,store_002,286.6756456,108.0258237
2019-05-01,item_003,store_002,275.0131399,111.7924031
2019-06-01,item_003,store_002,277.1976748,111.7924031
2019-07-01,item_003,store_002,409.9871341,86.34126845
2019-08-01,item_003,store_002,328.768257,99.9569711
2019-09-01,item_003,store_002,326.8493787,99.9569711
2017-10-01,item_003,store_003,322.9192836,100.1583609
2017-11-01,item_003,store_003,319.7318514,100.1583609
2017-12-01,item_003,store_003,329.6236274,97.61655284
2018-01-01,item_003,store_003,328.2991931,97.61655284
2018-02-01,item_003,store_003,328.68247610000003,97.61655284
2018-03-01,item_003,store_003,286.3274469,107.4513863
2018-04-01,item_003,store_003,286.6756456,108.0258237
2018-05-01,item_003,store_003,289.52128839999995,108.0258237
2018-06-01,item_003,store_003,291.8210671,108.0258237
2018-07-01,item_003,store_003,292.9587578,108.0258237
2018-08-01,item_003,store_003,292.6295173,108.0258237
2018-09-01,item_003,store_003,290.9215652,108.0258237
2018-10-01,item_003,store_003,288.292546,108.0258237
2018-11-01,item_003,store_003,285.44690319999995,108.0258237
2018-12-01,item_003,store_003,283.1471245,108.0258237
2019-01-01,item_003,store_003,282.0094338,108.0258237
2019-02-01,item_003,store_003,282.33867430000004,108.0258237
2019-03-01,item_003,store_003,284.0466264,108.0258237
2019-04-01,item_003,store_003,286.6756456,108.0258237
2019-05-01,item_003,store_003,275.0131399,111.7924031
2019-06-01,item_003,store_003,277.1976748,111.7924031
2019-07-01,item_003,store_003,409.9871341,86.34126845
2019-08-01,item_003,store_003,328.768257,99.9569711
2019-09-01,item_003,store_003,326.8493787,99.9569711
2017-10-01,item_003,store_004,322.9192836,100.1583609
2017-11-01,item_003,store_004,319.7318514,100.1583609
2017-12-01,item_003,store_004,329.6236274,97.61655284
2018-01-01,item_003,store_004,328.2991931,97.61655284
2018-02-01,item_003,store_004,328.68247610000003,97.61655284
2018-03-01,item_003,store_004,286.3274469,107.4513863
2018-04-01,item_003,store_004,286.6756456,108.0258237
2018-05-01,item_003,store_004,289.52128839999995,108.0258237
2018-06-01,item_003,store_004,291.8210671,108.0258237
2018-07-01,item_003,store_004,292.9587578,108.0258237
2018-08-01,item_003,store_004,292.6295173,108.0258237
2018-09-01,item_003,store_004,290.9215652,108.0258237
2018-10-01,item_003,store_004,288.292546,108.0258237
2018-11-01,item_003,store_004,285.44690319999995,108.0258237
2018-12-01,item_003,store_004,283.1471245,108.0258237
2019-01-01,item_003,store_004,282.0094338,108.0258237
2019-02-01,item_003,store_004,282.33867430000004,108.0258237
2019-03-01,item_003,store_004,284.0466264,108.0258237
2019-04-01,item_003,store_004,286.6756456,108.0258237
2019-05-01,item_003,store_004,275.0131399,111.7924031
2019-06-01,item_003,store_004,277.1976748,111.7924031
2019-07-01,item_003,store_004,409.9871341,86.34126845
2019-08-01,item_003,store_004,328.768257,99.9569711
2019-09-01,item_003,store_004,326.8493787,99.9569711
2017-10-01,item_003,store_005,322.9192836,100.1583609
2017-11-01,item_003,store_005,319.7318514,100.1583609
2017-12-01,item_003,store_005,329.6236274,97.61655284
2018-01-01,item_003,store_005,328.2991931,97.61655284
2018-02-01,item_003,store_005,328.68247610000003,97.61655284
2018-03-01,item_003,store_005,286.3274469,107.4513863
2018-04-01,item_003,store_005,286.6756456,108.0258237
2018-05-01,item_003,store_005,289.52128839999995,108.0258237
2018-06-01,item_003,store_005,291.8210671,108.0258237
2018-07-01,item_003,store_005,292.9587578,108.0258237
2018-08-01,item_003,store_005,292.6295173,108.0258237
2018-09-01,item_003,store_005,290.9215652,108.0258237
2018-10-01,item_003,store_005,288.292546,108.0258237
2018-11-01,item_003,store_005,285.44690319999995,108.0258237
2018-12-01,item_003,store_005,283.1471245,108.0258237
2019-01-01,item_003,store_005,282.0094338,108.0258237
2019-02-01,item_003,store_005,282.33867430000004,108.0258237
2019-03-01,item_003,store_005,284.0466264,108.0258237
2019-04-01,item_003,store_005,286.6756456,108.0258237
2019-05-01,item_003,store_005,275.0131399,111.7924031
2019-06-01,item_003,store_005,277.1976748,111.7924031
2019-07-01,item_003,store_005,409.9871341,86.34126845
2019-08-01,item_003,store_005,328.768257,99.9569711
2019-09-01,item_003,store_005,326.8493787,99.9569711
2017-10-01,item_004,store_001,272.5534738,93.0
2017-11-01,item_004,store_001,286.84016210000004,93.0
2017-12-01,item_004,store_001,304.65301830000004,93.0
2018-01-01,item_004,store_001,260.71486180000005,106.8825152
2018-02-01,item_004,store_001,269.5458841,106.8825152
2018-03-01,item_004,store_001,277.33655919999995,105.3507126
2018-04-01,item_004,store_001,266.8076533,106.6050271
2018-05-01,item_004,store_001,432.4310978,74.99788961
2018-06-01,item_004,store_001,407.8339687,74.99788961
2018-07-01,item_004,store_001,383.8633503,75.14046137
2018-08-01,item_004,store_001,368.8816815,75.14046137
2018-09-01,item_004,store_001,365.7431006,75.14046137
2018-10-01,item_004,store_001,317.7946065,83.94981592
2018-11-01,item_004,store_001,344.33025180000004,82.33657572
2018-12-01,item_004,store_001,365.713259,82.33657572
2019-01-01,item_004,store_001,385.5996088,82.33657572
2019-02-01,item_004,store_001,390.4802741,83.48255562
2019-03-01,item_004,store_001,393.160371,83.48255562
2019-04-01,item_004,store_001,385.00928839999995,83.48255562
2019-05-01,item_004,store_001,368.2111023,83.48255562
2019-06-01,item_004,store_001,230.79657059999997,109.6188073
2019-07-01,item_004,store_001,217.85113509999996,109.6188073
2019-08-01,item_004,store_001,209.3486991,109.6188073
2019-09-01,item_004,store_001,207.5674835,109.6188073
2017-10-01,item_004,store_002,272.5534738,93.0
2017-11-01,item_004,store_002,286.84016210000004,93.0
2017-12-01,item_004,store_002,304.65301830000004,93.0
2018-01-01,item_004,store_002,260.71486180000005,106.8825152
2018-02-01,item_004,store_002,269.5458841,106.8825152
2018-03-01,item_004,store_002,277.33655919999995,105.3507126
2018-04-01,item_004,store_002,266.8076533,106.6050271
2018-05-01,item_004,store_002,432.4310978,74.99788961
2018-06-01,item_004,store_002,407.8339687,74.99788961
2018-07-01,item_004,store_002,383.8633503,75.14046137
2018-08-01,item_004,store_002,368.8816815,75.14046137
2018-09-01,item_004,store_002,365.7431006,75.14046137
2018-10-01,item_004,store_002,317.7946065,83.94981592
2018-11-01,item_004,store_002,344.33025180000004,82.33657572
2018-12-01,item_004,store_002,365.713259,82.33657572
2019-01-01,item_004,store_002,385.5996088,82.33657572
2019-02-01,item_004,store_002,390.4802741,83.48255562
2019-03-01,item_004,store_002,393.160371,83.48255562
2019-04-01,item_004,store_002,385.00928839999995,83.48255562
2019-05-01,item_004,store_002,368.2111023,83.48255562
2019-06-01,item_004,store_002,230.79657059999997,109.6188073
2019-07-01,item_004,store_002,217.85113509999996,109.6188073
2019-08-01,item_004,store_002,209.3486991,109.6188073
2019-09-01,item_004,store_002,207.5674835,109.6188073
2017-10-01,item_004,store_003,272.5534738,93.0
2017-11-01,item_004,store_003,286.84016210000004,93.0
2017-12-01,item_004,store_003,304.65301830000004,93.0
2018-01-01,item_004,store_003,260.71486180000005,106.8825152
2018-02-01,item_004,store_003,269.5458841,106.8825152
2018-03-01,item_004,store_003,277.33655919999995,105.3507126
2018-04-01,item_004,store_003,266.8076533,106.6050271
2018-05-01,item_004,store_003,432.4310978,74.99788961
2018-06-01,item_004,store_003,407.8339687,74.99788961
2018-07-01,item_004,store_003,383.8633503,75.14046137
2018-08-01,item_004,store_003,368.8816815,75.14046137
2018-09-01,item_004,store_003,365.7431006,75.14046137
2018-10-01,item_004,store_003,317.7946065,83.94981592
2018-11-01,item_004,store_003,344.33025180000004,82.33657572
2018-12-01,item_004,store_003,365.713259,82.33657572
2019-01-01,item_004,store_003,385.5996088,82.33657572
2019-02-01,item_004,store_003,390.4802741,83.48255562
2019-03-01,item_004,store_003,393.160371,83.48255562
2019-04-01,item_004,store_003,385.00928839999995,83.48255562
2019-05-01,item_004,store_003,368.2111023,83.48255562
2019-06-01,item_004,store_003,230.79657059999997,109.6188073
2019-07-01,item_004,store_003,217.85113509999996,109.6188073
2019-08-01,item_004,store_003,209.3486991,109.6188073
2019-09-01,item_004,store_003,207.5674835,109.6188073
2017-10-01,item_004,store_004,272.5534738,93.0
2017-11-01,item_004,store_004,286.84016210000004,93.0
2017-12-01,item_004,store_004,304.65301830000004,93.0
2018-01-01,item_004,store_004,260.71486180000005,106.8825152
2018-02-01,item_004,store_004,269.5458841,106.8825152
2018-03-01,item_004,store_004,277.33655919999995,105.3507126
2018-04-01,item_004,store_004,266.8076533,106.6050271
2018-05-01,item_004,store_004,432.4310978,74.99788961
2018-06-01,item_004,store_004,407.8339687,74.99788961
2018-07-01,item_004,store_004,383.8633503,75.14046137
2018-08-01,item_004,store_004,368.8816815,75.14046137
2018-09-01,item_004,store_004,365.7431006,75.14046137
2018-10-01,item_004,store_004,317.7946065,83.94981592
2018-11-01,item_004,store_004,344.33025180000004,82.33657572
2018-12-01,item_004,store_004,365.713259,82.33657572
2019-01-01,item_004,store_004,385.5996088,82.33657572
2019-02-01,item_004,store_004,390.4802741,83.48255562
2019-03-01,item_004,store_004,393.160371,83.48255562
2019-04-01,item_004,store_004,385.00928839999995,83.48255562
2019-05-01,item_004,store_004,368.2111023,83.48255562
2019-06-01,item_004,store_004,230.79657059999997,109.6188073
2019-07-01,item_004,store_004,217.85113509999996,109.6188073
2019-08-01,item_004,store_004,209.3486991,109.6188073
2019-09-01,item_004,store_004,207.5674835,109.6188073
2017-10-01,item_004,store_005,272.5534738,93.0
2017-11-01,item_004,store_005,286.84016210000004,93.0
2017-12-01,item_004,store_005,304.65301830000004,93.0
2018-01-01,item_004,store_005,260.71486180000005,106.8825152
2018-02-01,item_004,store_005,269.5458841,106.8825152
2018-03-01,item_004,store_005,277.33655919999995,105.3507126
2018-04-01,item_004,store_005,266.8076533,106.6050271
2018-05-01,item_004,store_005,432.4310978,74.99788961
2018-06-01,item_004,store_005,407.8339687,74.99788961
2018-07-01,item_004,store_005,383.8633503,75.14046137
2018-08-01,item_004,store_005,368.8816815,75.14046137
2018-09-01,item_004,store_005,365.7431006,75.14046137
2018-10-01,item_004,store_005,317.7946065,83.94981592
2018-11-01,item_004,store_005,344.33025180000004,82.33657572
2018-12-01,item_004,store_005,365.713259,82.33657572
2019-01-01,item_004,store_005,385.5996088,82.33657572
2019-02-01,item_004,store_005,390.4802741,83.48255562
2019-03-01,item_004,store_005,393.160371,83.48255562
2019-04-01,item_004,store_005,385.00928839999995,83.48255562
2019-05-01,item_004,store_005,368.2111023,83.48255562
2019-06-01,item_004,store_005,230.79657059999997,109.6188073
2019-07-01,item_004,store_005,217.85113509999996,109.6188073
2019-08-01,item_004,store_005,209.3486991,109.6188073
2019-09-01,item_004,store_005,207.5674835,109.6188073
2017-10-01,item_005,store_001,271.6721727,109.0
2017-11-01,item_005,store_001,294.6932422,109.0
2017-12-01,item_005,store_001,319.13625319999994,109.0
2018-01-01,item_005,store_001,338.45172060000004,109.0
2018-02-01,item_005,store_001,347.46408060000005,109.0
2018-03-01,item_005,store_001,321.30742200000003,114.0201492
2018-04-01,item_005,store_001,306.88455530000005,114.0201492
2018-05-01,item_005,store_001,287.1471903,113.54841129999998
2018-06-01,item_005,store_001,369.525675,90.78077279
2018-07-01,item_005,store_001,344.1127791,90.78077279
2018-08-01,item_005,store_001,332.255434,90.78077279
2018-09-01,item_005,store_001,337.13080560000003,90.78077279
2018-10-01,item_005,store_001,357.432542,90.78077279
2018-11-01,item_005,store_001,387.7208093999999,90.78077279
2018-12-01,item_005,store_001,355.3215708,101.4681036
2019-01-01,item_005,store_001,376.8271256999999,101.4681036
2019-02-01,item_005,store_001,386.8613536,101.4681036
2019-03-01,item_005,store_001,382.7355911,101.4681036
2019-04-01,item_005,store_001,365.5553331,101.4681036
2019-05-01,item_005,store_001,339.9240157,101.4681036
2019-06-01,item_005,store_001,312.7095298,101.4681036
2019-07-01,item_005,store_001,291.2039749,101.4681036
2019-08-01,item_005,store_001,281.16974700000003,101.4681036
2019-09-01,item_005,store_001,285.29550950000004,101.4681036
2017-10-01,item_005,store_002,271.6721727,109.0
2017-11-01,item_005,store_002,294.6932422,109.0
2017-12-01,item_005,store_002,319.13625319999994,109.0
2018-01-01,item_005,store_002,338.45172060000004,109.0
2018-02-01,item_005,store_002,347.46408060000005,109.0
2018-03-01,item_005,store_002,321.30742200000003,114.0201492
2018-04-01,item_005,store_002,306.88455530000005,114.0201492
